1973-02-10,41723.0,F,0.064,0.0,0.083,0.0,F,0.6833,0.0,3.2572,0.1916,F,-18.63,0.0,-3.46,0.0
1973-02-11,41724.0,F,0.062,0.0,0.085,0.0,F,0.68,0.0,3.0839,0.1916,F,-18.549,0.0,-3.409,0.0
1973-02-12,41725.0,F,0.06,0.0,0.086,0.0,F,0.6767,0.0,2.9836,0.229,F,-18.492,0.0,-3.197,0.0
1973-02-13,41726.0,F,0.058,0.0,0.087,0.0,F,0.6734,0.0,2.9872,0.229,F,-18.49,0.0,-2.833,0.0
1973-02-14,41727.0,F,0.057,0.0,0.088,0.0,F,0.6701,0.0,3.0973,0.2611,F,-18.561,0.0,-2.463,0.0
1973-02-15,41728.0,F,0.055,0.0,0.089,0.0,F,0.6668,0.0,3.2841,0.2611,F,-18.69,0.0,-2.289,0.0
1973-02-16,41729.0,F,0.053,0.0,0.09,0.0,F,0.6635,0.0,3.4936,0.2611,F,-18.841,0.0,-2.386,0.0
1973-02-17,41730.0,F,0.051,0.0,0.091,0.0,F,0.6601,0.0,3.6657,0.2611,F,-18.978,0.0,-2.633,0.0
1973-02-18,41731.0,F,0.049,0.0,0.092,0.0,F,0.6568,0.0,3.7543,0.229,F,-19.064,0.0,-2.819,0.0
1973-02-19,41732.0,F,0.047,0.0,0.093,0.0,F,0.6534,0.0,3.7418,0.229,F,-19.073,0.0,-2.81,0.0
1973-02-20,41733.0,F,0.045,0.0,0.094,0.0,F,0.6501,0.0,3.6403,0.1916,F,-19.007,0.0,-2.626,0.0
1973-02-21,41734.0,F,0.044,0.0,0.095,0.0,F,0.6467,0.0,3.4804,0.1916,F,-18.903,0.0,-2.402,0.0
1973-02-22,41735.0,F,0.042,0.0,0.096,0.0,F,0.6433,0.0,3.2971,0.1916,F,-18.806,0.0,-2.274,0.0
1973-02-23,41736.0,F,0.04,0.0,0.097,0.0,F,0.64,0.0,3.1203,0.1916,F,-18.737,0.0,-2.275,0.0
1973-02-24,41737.0,F,0.038,0.0,0.098,0.0,F,0.6366,0.0,2.9728,0.1916,F,-18.701,0.0,-2.309,0.0
1973-02-25,41738.0,F,0.036,0.0,0.099,0.0,F,0.6333,0.0,2.872,0.1916,F,-18.707,0.0,-2.239,0.0
1973-02-26,41739.0,F,0.034,0.0,0.1,0.0,F,0.6299,0.0,2.8311,0.1916,F,-18.771,0.0,-2.011,0.0
1973-02-27,41740.0,F,0.032,0.0,0.101,0.0,F,0.6265,0.0,2.8582,0.1916,F,-18.879,0.0,-1.715,0.0
1973-02-28,41741.0,F,0.03,0.0,0.102,0.0,F,0.6232,0.0,2.954,0.1916,F,-18.978,0.0,-1.498,0.0
1973-03-01,41742.0,F,0.028,0.0,0.102,0.0,F,0.6198,0.0,3.1108,0.1916,F,-19.021,0.0,-1.427,0.0
1973-03-02,41743.0,F,0.026,0.0,0.103,0.0,F,0.6165,0.0,3.3115,0.1916,F,-19.02,0.0,-1.447,0.0
1973-03-03,41744.0,F,0.024,0.0,0.104,0.0,F,0.6131,0.0,3.5288,0.1916,F,-19.04,0.0,-1.484,0.0
1973-03-04,41745.0,F,0.022,0.0,0.105,0.0,F,0.6097,0.0,3.7263,0.1916,F,-19.118,0.0,-1.54,0.0
1973-03-05,41746.0,F,0.02,0.0,0.106,0.0,F,0.6063,0.0,3.8634,0.1916,F,-19.213,0.0,-1.672,0.0
1973-03-06,41747.0,F,0.018,0.0,0.106,0.0,F,0.603,0.0,3.9064,0.1916,F,-19.232,0.0,-1.868,0.0
1973-03-07,41748.0,F,0.016,0.0,0.107,0.0,F,0.5996,0.0,3.8419,0.1916,F,-19.127,0.0,-2.014,0.0
1973-03-08,41749.0,F,0.014,0.0,0.108,0.0,F,0.5962,0.0,3.6865,0.1916,F,-18.946,0.0,-1.992,0.0
1973-03-09,41750.0,F,0.012,0.0,0.109,0.0,F,0.5928,0.0,3.4851,0.1916,F,-18.796,0.0,-1.796,0.0
1973-03-10,41751.0,F,0.009,0.0,0.109,0.0,F,0.5893,0.0,3.2964,0.1916,F,-18.748,0.0,-1.528,0.0
1973-03-11,41752.0,F,0.007,0.0,0.11,0.0,F,0.5859,0.0,3.1747,0.476,F,-18.79,0.0,-1.277,0.0
1973-03-12,41753.0,F,0.004,0.0,0.111,0.0,F,0.5824,0.0,3.1535,0.476,F,-18.861,0.0,-1.044,0.0
1973-03-13,41754.0,F,0.002,0.0,0.112,0.0,F,0.579,0.0,3.2375,0.6453,F,-18.92,0.0,-0.784,0.0
1973-03-14,41755.0,F,0.0,0.0,0.112,0.0,F,0.5755,0.0,3.4032,0.6453,F,-18.976,0.0,-0.512,0.0
1973-03-15,41756.0,F,-0.003,0.0,0.113,0.0,F,0.572,0.0,3.6066,0.6453,F,-19.056,0.0,-0.329,0.0
1973-03-16,41757.0,F,-0.005,0.0,0.114,0.0,F,0.5685,0.0,3.7956,0.6453,F,-19.157,0.0,-0.337,0.0
1973-03-17,41758.0,F,-0.008,0.0,0.114,0.0,F,0.565,0.0,3.9242,0.476,F,-19.237,0.0,-0.528,0.0
1973-03-18,41759.0,F,-0.01,0.0,0.115,0.0,F,0.5615,0.0,3.9642,0.476,F,-19.271,0.0,-0.759,0.0
1973-03-19,41760.0,F,-0.012,0.0,0.116,0.0,F,0.5579,0.0,3.9115,0.1916,F,-19.273,0.0,-0.851,0.0
1973-03-20,41761.0,F,-0.015,0.0,0.117,0.0,F,0.5544,0.0,3.784,0.1916,F,-19.275,0.0,-0.736,0.0
1973-03-21,41762.0,F,-0.017,0.0,0.118,0.0,F,0.5508,0.0,3.6126,0.1916,F,-19.277,0.0,-0.509,0.0
1973-03-22,41763.0,F,-0.02,0.0,0.119,0.0,F,0.5473,0.0,3.4306,0.1916,F,-19.257,0.0,-0.337,0.0
1973-03-23,41764.0,F,-0.022,0.0,0.12,0.0,F,0.5437,0.0,3.2668,0.1916,F,-19.214,0.0,-0.301,0.0
1973-03-24,41765.0,F,-0.024,0.0,0.12,0.0,F,0.5401,0.0,3.1424,0.1916,F,-19.185,0.0,-0.318,0.0
1973-03-25,41766.0,F,-0.027,0.0,0.121,0.0,F,0.5365,0.0,3.0715,0.4939,F,-19.207,0.0,-0.232,0.0
1973-03-26,41767.0,F,-0.029,0.0,0.122,0.0,F,0.533,0.0,3.0626,0.4939,F,-19.287,0.0,0.013,0.0
1973-03-27,41768.0,F,-0.032,0.0,0.123,0.0,F,0.5294,0.0,3.1181,0.6717,F,-19.403,0.0,0.291,0.0
1973-03-28,41769.0,F,-0.034,0.0,0.124,0.0,F,0.5258,0.0,3.2335,0.6717,F,-19.522,0.0,0.424,0.0
1973-03-29,41770.0,F,-0.036,0.0,0.125,0.0,F,0.5222,0.0,3.3976,0.6717,F,-19.608,0.0,0.371,0.0
1973-03-30,41771.0,F,-0.039,0.0,0.127,0.0,F,0.5186,0.0,3.592,0.6717,F,-19.636,0.0,0.265,0.0
1973-03-31,41772.0,F,-0.041,0.0,0.128,0.0,F,0.5149,0.0,3.7884,0.4939,F,-19.627,0.0,0.239,0.0
1973-04-01,41773.0,F,-0.044,0.0,0.129,0.0,F,0.5113,0.0,3.9482,0.4939,F,-19.636,0.0,0.241,0.0
1973-04-02,41774.0,F,-0.046,0.0,0.131,0.0,F,0.5077,0.0,4.0304,0.1916,F,-19.682,0.0,0.112,0.0
1973-04-03,41775.0,F,-0.048,0.0,0.132,0.0,F,0.5041,0.0,4.0058,0.1916,F,-19.697,0.0,-0.173,0.0
1973-04-04,41776.0,F,-0.051,0.0,0.133,0.0,F,0.5006,0.0,3.8718,0.1916,F,-19.597,0.0,-0.399,0.0
1973-04-05,41777.0,F,-0.053,0.0,0.134,0.0,F,0.497,0.0,3.6619,0.1916,F,-19.403,0.0,-0.327,0.0
1973-04-06,41778.0,F,-0.056,0.0,0.136,0.0,F,0.4935,0.0,3.4366,0.1916,F,-19.241,0.0,0.04,0.0
1973-04-07,41779.0,F,-0.058,0.0,0.137,0.0,F,0.4899,0.0,3.2625,0.1355,F,-19.221,0.0,0.477,0.0
1973-04-08,41780.0,F,-0.061,0.0,0.139,0.0,F,0.4864,0.0,3.1868,0.1368,F,-19.328,0.0,0.776,0.0
1973-04-09,41781.0,F,-0.063,0.0,0.141,0.0,F,0.4829,0.0,3.2211,0.0188,F,-19.46,0.0,0.914,0.0
1973-04-10,41782.0,F,-0.066,0.0,0.143,0.0,F,0.4794,0.0,3.3431,0.0262,F,-19.533,0.0,0.983,0.0
1973-04-11,41783.0,F,-0.068,0.0,0.145,0.0,F,0.4759,0.0,3.5087,0.0262,F,-19.549,0.0,1.057,0.0
1973-04-12,41784.0,F,-0.071,0.0,0.147,0.0,F,0.4724,0.0,3.6687,0.0262,F,-19.565,0.0,1.126,0.0
1973-04-13,41785.0,F,-0.073,0.0,0.148,0.0,F,0.4689,0.0,3.7828,0.0319,F,-19.617,0.0,1.134,0.0
1973-04-14,41786.0,F,-0.076,0.0,0.15,0.0,F,0.4655,0.0,3.8256,0.1368,F,-19.678,0.0,1.043,0.0
1973-04-15,41787.0,F,-0.078,0.0,0.152,0.0,F,0.462,0.0,3.7888,0.138,F,-19.712,0.0,0.883,0.0
1973-04-16,41788.0,F,-0.081,0.0,0.154,0.0,F,0.4586,0.0,3.6806,0.1916,F,-19.724,0.0,0.759,0.0
1973-04-17,41789.0,F,-0.083,0.0,0.156,0.0,F,0.4551,0.0,3.5222,0.2293,F,-19.749,0.0,0.774,0.0
1973-04-18,41790.0,F,-0.085,0.0,0.158,0.0,F,0.4517,0.0,3.3421,0.2293,F,-19.788,0.0,0.939,0.0
1973-04-19,41791.0,F,-0.086,0.0,0.16,0.0,F,0.4483,0.0,3.17,0.232,F,-19.807,0.0,1.149,0.0
1973-04-20,41792.0,F,-0.088,0.0,0.162,0.0,F,0.4448,0.0,3.0308,0.2893,F,-19.789,0.0,1.278,0.0
1973-04-21,41793.0,F,-0.09,0.0,0.164,0.0,F,0.4414,0.0,2.9421,0.2779,F,-19.77,0.0,1.311,0.0
1973-04-22,41794.0,F,-0.092,0.0,0.166,0.0,F,0.438,0.0,2.9133,0.3093,F,-19.784,0.0,1.358,0.0
1973-04-23,41795.0,F,-0.093,0.0,0.168,0.0,F,0.4346,0.0,2.9468,0.3268,F,-19.824,0.0,1.504,0.0
1973-04-24,41796.0,F,-0.095,0.0,0.17,0.0,F,0.4312,0.0,3.0381,0.3088,F,-19.871,0.0,1.672,0.0
1973-04-25,41797.0,F,-0.097,0.0,0.172,0.0,F,0.4277,0.0,3.1773,0.3362,F,-19.936,0.0,1.693,0.0
1973-04-26,41798.0,F,-0.098,0.0,0.174,0.0,F,0.4243,0.0,3.3502,0.3006,F,-20.029,0.0,1.517,0.0
1973-04-27,41799.0,F,-0.1,0.0,0.176,0.0,F,0.4209,0.0,3.5365,0.2535,F,-20.104,0.0,1.314,0.0
1973-04-28,41800.0,F,-0.101,0.0,0.178,0.0,F,0.4175,0.0,3.7076,0.2441,F,-20.101,0.0,1.291,0.0
1973-04-29,41801.0,F,-0.102,0.0,0.18,0.0,F,0.4141,0.0,3.8275,0.137,F,-20.032,0.0,1.417,0.0
1973-04-30,41802.0,F,-0.103,0.0,0.181,0.0,F,0.4108,0.0,3.8605,0.1916,F,-19.955,0.0,1.433,0.0
1973-05-01,41803.0,F,-0.104,0.0,0.183,0.0,F,0.4074,0.0,3.7865,0.1916,F,-19.877,0.0,1.196,0.0
1973-05-02,41804.0,F,-0.106,0.0,0.185,0.0,F,0.404,0.0,3.6163,0.1916,F,-19.749,0.0,0.911,0.0
1973-05-03,41805.0,F,-0.107,0.0,0.187,0.0,F,0.4006,0.0,3.3961,0.1916,F,-19.58,0.0,0.901,0.0
1973-05-04,41806.0,F,-0.108,0.0,0.189,0.0,F,0.3972,0.0,3.1948,0.1916,F,-19.472,0.0,1.208,0.0
1973-05-05,41807.0,F,-0.109,0.0,0.19,0.0,F,0.3939,0.0,3.0767,0.1916,F,-19.495,0.0,1.57,0.0
1973-05-06,41808.0,F,-0.11,0.0,0.192,0.0,F,0.3905,0.0,3.0734,0.1916,F,-19.611,0.0,1.762,0.0
1973-05-07,41809.0,F,-0.111,0.0,0.194,0.0,F,0.3871,0.0,3.1727,0.1916,F,-19.73,0.0,1.792,0.0
1973-05-08,41810.0,F,-0.112,0.0,0.196,0.0,F,0.3838,0.0,3.3283,0.1423,F,-19.789,0.0,1.762,0.0
1973-05-09,41811.0,F,-0.112,0.0,0.198,0.0,F,0.3805,0.0,3.4823,0.1423,F,-19.774,0.0,1.699,0.0
1973-05-10,41812.0,F,-0.113,0.0,0.2,0.0,F,0.3771,0.0,3.5875,0.0615,F,-19.715,0.0,1.6,0.0
1973-05-11,41813.0,F,-0.113,0.0,0.202,0.0,F,0.3738,0.0,3.6195,0.0615,F,-19.67,0.0,1.501,0.0
1973-05-12,41814.0,F,-0.114,0.0,0.204,0.0,F,0.3705,0.0,3.5752,0.0615,F,-19.678,0.0,1.442,0.0
1973-05-13,41815.0,F,-0.114,0.0,0.205,0.0,F,0.3672,0.0,3.4653,0.0615,F,-19.715,0.0,1.401,0.0
1973-05-14,41816.0,F,-0.115,0.0,0.207,0.0,F,0.364,0.0,3.3082,0.1423,F,-19.734,0.0,1.35,0.0
1973-05-15,41817.0,F,-0.115,0.0,0.209,0.0,F,0.3607,0.0,3.1264,0.1274,F,-19.718,0.0,1.337,0.0
1973-05-16,41818.0,F,-0.116,0.0,0.211,0.0,F,0.3575,0.0,2.9444,0.1808,F,-19.68,0.0,1.444,0.0
1973-05-17,41819.0,F,-0.116,0.0,0.213,0.0,F,0.3542,0.0,2.7866,0.1694,F,-19.633,0.0,1.67,0.0
1973-05-18,41820.0,F,-0.116,0.0,0.214,0.0,F,0.351,0.0,2.6733,0.1694,F,-19.594,0.0,1.885,0.0
1973-05-19,41821.0,F,-0.116,0.0,0.216,0.0,F,0.3479,0.0,2.6178,0.1694,F,-19.582,0.0,1.959,0.0
1973-05-20,41822.0,F,-0.116,0.0,0.217,0.0,F,0.3447,0.0,2.6239,0.1694,F,-19.598,0.0,1.914,0.0
1973-05-21,41823.0,F,-0.116,0.0,0.219,0.0,F,0.3416,0.0,2.6878,0.1808,F,-19.605,0.0,1.876,0.0
1973-05-22,41824.0,F,-0.117,0.0,0.22,0.0,F,0.3384,0.0,2.7983,0.1808,F,-19.576,0.0,1.895,0.0
1973-05-23,41825.0,F,-0.117,0.0,0.221,0.0,F,0.3353,0.0,2.9411,0.1916,F,-19.547,0.0,1.871,0.0
1973-05-24,41826.0,F,-0.117,0.0,0.223,0.0,F,0.3321,0.0,3.0985,0.1916,F,-19.58,0.0,1.716,0.0
1973-05-25,41827.0,F,-0.117,0.0,0.224,0.0,F,0.329,0.0,3.2495,0.1916,F,-19.66,0.0,1.522,0.0
1973-05-26,41828.0,F,-0.117,0.0,0.226,0.0,F,0.3258,0.0,3.3681,0.1916,F,-19.686,0.0,1.483,0.0
1973-05-27,41829.0,F,-0.117,0.0,0.227,0.0,F,0.3227,0.0,3.4247,0.1916,F,-19.591,0.0,1.629,0.0
1973-05-28,41830.0,F,-0.117,0.0,0.228,0.0,F,0.3196,0.0,3.3949,0.1916,F,-19.415,0.0,1.728,0.0
1973-05-29,41831.0,F,-0.117,0.0,0.23,0.0,F,0.3166,0.0,3.2722,0.1916,F,-19.225,0.0,1.572,0.0
1973-05-30,41832.0,F,-0.117,0.0,0.231,0.0,F,0.3135,0.0,3.0804,0.1916,F,-19.049,0.0,1.283,0.0
1973-05-31,41833.0,F,-0.117,0.0,0.233,0.0,F,0.3105,0.0,2.8746,0.1916,F,-18.92,0.0,1.173,0.0
1973-06-01,41834.0,F,-0.117,0.0,0.234,0.0,F,0.3074,0.0,2.7225,0.1916,F,-18.898,0.0,1.324,0.0
1973-06-02,41835.0,F,-0.117,0.0,0.235,0.0,F,0.3044,0.0,2.6763,0.1916,F,-18.982,0.0,1.51,0.0
1973-06-03,41836.0,F,-0.117,0.0,0.237,0.0,F,0.3014,0.0,2.7478,0.1916,F,-19.091,0.0,1.552,0.0
1973-06-04,41837.0,F,-0.117,0.0,0.238,0.0,F,0.2984,0.0,2.9021,0.1916,F,-19.167,0.0,1.524,0.0
1973-06-05,41838.0,F,-0.117,0.0,0.24,0.0,F,0.2954,0.0,3.0751,0.1916,F,-19.206,0.0,1.527,0.0
1973-06-06,41839.0,F,-0.117,0.0,0.241,0.0,F,0.2924,0.0,3.2035,0.263,F,-19.181,0.0,1.486,0.0
1973-06-07,41840.0,F,-0.117,0.0,0.243,0.0,F,0.2895,0.0,3.2485,0.263,F,-19.05,0.0,1.307,0.0
1973-06-08,41841.0,F,-0.116,0.0,0.245,0.0,F,0.2865,0.0,3.2035,0.3188,F,-18.858,0.0,1.085,0.0
1973-06-09,41842.0,F,-0.116,0.0,0.246,0.0,F,0.2836,0.0,3.0857,0.3188,F,-18.727,0.0,0.993,0.0
1973-06-10,41843.0,F,-0.116,0.0,0.248,0.0,F,0.2806,0.0,2.9212,0.3188,F,-18.713,0.0,1.053,0.0
1973-06-11,41844.0,F,-0.116,0.0,0.25,0.0,F,0.2777,0.0,2.7353,0.3188,F,-18.734,0.0,1.137,0.0
1973-06-12,41845.0,F,-0.115,0.0,0.252,0.0,F,0.2748,0.0,2.5498,0.263,F,-18.685,0.0,1.173,0.0
1973-06-13,41846.0,F,-0.115,0.0,0.254,0.0,F,0.272,0.0,2.3851,0.263,F,-18.551,0.0,1.236,0.0
1973-06-14,41847.0,F,-0.115,0.0,0.255,0.0,F,0.2691,0.0,2.26,0.3157,F,-18.398,0.0,1.405,0.0
